key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
KDCA,observation,1458967920,KDCA,Washington/Natl,1458960720,N,52,27,2790,Mostly Cloudy / Windy,1,Rising,36,52,54,30.05,10,52,350,N,28,21,,,,0,,Low,52,0,,,,,BKN,,,,,,,,,
KDCA,observation,1458971520,KDCA,Washington/Natl,1458964320,N,50,27,2700,Mostly Cloudy,,,34,50,54,30.08,10,50,350,N,,16,,,,0,,Low,50,0,,,,,BKN,,,,,,,,,
KDCA,observation,1458975120,KDCA,Washington/Natl,1458967920,N,49,27,2700,Mostly Cloudy,,,33,49,54,30.1,10,43,330,NNW,,17,72,49,,0,,Low,43,0,,,,,BKN,,,,,,,,,
KDCA,observation,1458978720,KDCA,Washington/Natl,1458971520,N,48,29,2900,Partly Cloudy,1,Rising,33,48,56,30.12,10,42,340,NNW,,14,,,,0,,Low,42,0,,,,,SCT,,,,,,,,,
KDCA,observation,1458982320,KDCA,Washington/Natl,1458975120,N,47,29,2900,Partly Cloudy,,,32,47,56,30.14,10,41,360,N,,14,,,,0,,Low,41,0,,,,,SCT,,,,,,,,,
KDCA,observation,1458985920,KDCA,Washington/Natl,1458978720,N,45,33,3300,Fair,,,32,45,60,30.16,10,39,10,N,,13,,,,0,,Low,39,0,,,,,FEW,,,,,,,,,
KDCA,observation,1458989520,KDCA,Washington/Natl,1458982320,N,43,29,2900,Partly Cloudy,1,Rising,30,43,60,30.18,10,36,360,N,,14,,,,0,,Low,36,0,,,,,SCT,,,,,,,,,
KDCA,observation,1458993120,KDCA,Washington/Natl,1458985920,N,42,29,2900,Partly Cloudy,,,29,42,60,30.2,10,35,350,N,,13,,,,0,,Low,35,0,,,,,SCT,,,,,,,,,
KDCA,observation,1458996720,KDCA,Washington/Natl,1458989520,D,41,30,3000,Partly Cloudy,,,29,41,62,30.23,10,33,10,N,,14,,,,0,,Low,33,0,,,,,SCT,,,,,,,,,
KDCA,observation,1459000320,KDCA,Washington/Natl,1458993120,D,41,30,3000,Partly Cloudy,1,Rising Rapidly,29,41,62,30.26,10,34,10,N,,13,,,0.03,0,,Low,34,1,,,,,SCT,,,,,,,,,
KDCA,observation,1459003920,KDCA,Washington/Natl,1458996720,D,43,30,3000,Partly Cloudy,,,29,43,58,30.29,10,36,20,NNE,,14,,,,0,,Low,36,1,,,,,SCT,,,,,,,,,
KDCA,observation,1459007520,KDCA,Washington/Natl,1459000320,D,45,34,3400,Fair,,,30,45,56,30.3,10,41,80,E,,7,,,,0,,Low,41,2,,,,,FEW,,,,,,,,,
KDCA,observation,1459011120,KDCA,Washington/Natl,1459003920,D,48,34,3400,Fair,1,Rising,30,48,50,30.31,10,48,,CALM,,0,,,,0,,Moderate,48,4,,,,,FEW,,,,,,,,,
KDCA,observation,1459014720,KDCA,Washington/Natl,1459007520,D,50,34,3400,Fair,,,31,50,48,30.3,10,50,,VAR,,3,,,,0,,Moderate,50,5,,,,,FEW,,,,,,,,,
KDCA,observation,1459018320,KDCA,Washington/Natl,1459011120,D,52,34,3400,Fair,,,32,52,47,30.29,10,52,,CALM,,0,,,,0,,High,52,7,,,,,CLR,,,,,,,,,
KDCA,observation,1459021920,KDCA,Washington/Natl,1459014720,D,55,34,3400,Fair,2,Falling Rapidly,34,55,45,30.27,10,55,240,WSW,,5,,,,0,,High,55,6,,,,,CLR,,,,,,,,,
KDCA,observation,1459025520,KDCA,Washington/Natl,1459018320,D,58,34,3400,Fair,,,35,58,42,30.24,10,58,70,ENE,,3,,,,0,,Moderate,58,5,,,,,FEW,,,,,,,,,
KDCA,observation,1459029120,KDCA,Washington/Natl,1459021920,D,59,28,2800,Mostly Cloudy,,,35,59,41,30.24,10,59,,CALM,,0,,,,0,,Low,59,2,,,,,BKN,,,,,,,,,
KDCA,observation,1459032720,KDCA,Washington/Natl,1459025520,D,61,28,2800,Mostly Cloudy,2,Falling,36,61,39,30.22,10,61,,CALM,,0,,,,0,,Low,61,1,,,,,BKN,,,,,,,,,
KDCA,observation,1459036320,KDCA,Washington/Natl,1459029120,D,60,28,2800,Mostly Cloudy,,,37,60,42,30.23,10,60,,CALM,,0,,,,0,,Low,60,1,,,,,BKN,,,,,,,,,
KDCA,observation,1459039920,KDCA,Washington/Natl,1459032720,D,56,28,2800,Mostly Cloudy,,,38,56,51,30.26,10,56,130,SE,,9,,,,0,,Low,56,1,,,,,BKN,,,,,,,,,
KDCA,observation,1459043520,KDCA,Washington/Natl,1459036320,N,55,26,2600,Cloudy,1,Rising Rapidly,37,55,51,30.27,10,55,120,ESE,,6,,,,0,,Low,55,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459047120,KDCA,Washington/Natl,1459039920,N,56,26,2600,Cloudy,,,40,56,55,30.29,10,56,130,SE,,5,,,,0,,Low,56,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459050720,KDCA,Washington/Natl,1459043520,N,56,26,2600,Cloudy,,,41,56,57,30.3,10,56,140,SE,,7,,,,0,,Low,56,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459054320,KDCA,Washington/Natl,1459047120,N,55,26,2600,Cloudy,0,Steady,42,55,62,30.29,10,55,110,ESE,,7,,,,0,,Low,55,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459057920,KDCA,Washington/Natl,1459050720,N,54,26,2600,Cloudy,,,44,54,69,30.31,10,54,130,SE,,10,,,,0,,Low,54,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459061520,KDCA,Washington/Natl,1459054320,N,53,26,2600,Cloudy,,,44,53,71,30.32,10,53,140,SE,,9,62,41,,0,,Low,53,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459065120,KDCA,Washington/Natl,1459057920,N,52,26,2600,Cloudy,0,Steady,41,52,66,30.31,10,52,150,SSE,,8,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459068720,KDCA,Washington/Natl,1459061520,N,51,26,2600,Cloudy,,,42,51,71,30.31,10,51,110,ESE,,8,,,,0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459072320,KDCA,Washington/Natl,1459065120,N,50,33,3300,Fair,,,41,50,71,30.29,10,50,110,ESE,,7,,,,0,,Low,50,0,,,,,FEW,,,,,,,,,
KDCA,observation,1459075920,KDCA,Washington/Natl,1459068720,N,50,26,2600,Cloudy,2,Falling Rapidly,41,50,71,30.28,10,50,70,ENE,,7,,,,0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459078440,KDCA,Washington/Natl,1459071240,N,49,29,2900,Partly Cloudy,,,41,49,74,30.28,10,46,80,E,,7,,,,0,,Low,46,0,,,,,SCT,,,,,,,,,
KDCA,observation,1459079520,KDCA,Washington/Natl,1459072320,N,49,29,2900,Partly Cloudy,,,42,49,77,30.28,10,45,80,E,,8,,,,0,,Low,45,0,,,,,SCT,,,,,,,,,
KDCA,observation,1459083120,KDCA,Washington/Natl,1459075920,D,49,26,2600,Cloudy,,,43,49,80,30.3,10,47,70,ENE,,6,,,,0,,Low,47,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459086720,KDCA,Washington/Natl,1459079520,D,50,26,2600,Cloudy,1,Rising Rapidly,44,50,80,30.31,10,50,110,ESE,,5,,,,0,,Low,50,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459089900,KDCA,Washington/Natl,1459082700,D,51,26,2600,Cloudy,,,45,51,80,30.32,10,51,60,ENE,,5,,,,0,,Low,51,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459090320,KDCA,Washington/Natl,1459083120,D,51,26,2600,Cloudy,,,45,51,80,30.32,10,51,70,ENE,,6,,,,0,,Low,51,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459093920,KDCA,Washington/Natl,1459086720,D,51,26,2600,Cloudy,,,46,51,83,30.31,10,51,60,ENE,,7,,,,0,,Low,51,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459097520,KDCA,Washington/Natl,1459090320,D,52,26,2600,Cloudy,0,Steady,46,52,80,30.31,10,52,70,ENE,,5,,,,0,,Low,52,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459099140,KDCA,Washington/Natl,1459091940,D,53,26,2600,Cloudy,,,47,53,80,30.31,10,53,70,ENE,,5,,,,0,,Low,53,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459101120,KDCA,Washington/Natl,1459093920,D,54,26,2600,Cloudy,,,46,54,75,30.3,10,54,50,NE,,3,,,,0,,Moderate,54,3,,,,,OVC,,,,,,,,,
KDCA,observation,1459104720,KDCA,Washington/Natl,1459097520,D,56,26,2600,Cloudy,,,47,56,72,30.28,10,56,100,E,,8,,,,0,,Moderate,56,3,,,,,OVC,,,,,,,,,
KDCA,observation,1459108320,KDCA,Washington/Natl,1459101120,D,56,26,2600,Cloudy,2,Falling Rapidly,48,56,75,30.25,10,56,90,E,,7,,,,0,,Moderate,56,3,,,,,OVC,,,,,,,,,
KDCA,observation,1459109160,KDCA,Washington/Natl,1459101960,D,56,26,2600,Cloudy,,,47,56,72,30.24,10,56,90,E,,9,,,,0,,Moderate,56,3,,,,,OVC,,,,,,,,,
KDCA,observation,1459111920,KDCA,Washington/Natl,1459104720,D,56,26,2600,Cloudy,,,47,56,72,30.21,10,56,100,E,,10,,,,0,,Low,56,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459114500,KDCA,Washington/Natl,1459107300,D,56,26,2600,Cloudy,,,48,56,75,30.2,10,56,100,E,,8,,,,0,,Low,56,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459115520,KDCA,Washington/Natl,1459108320,D,56,26,2600,Cloudy,,,48,56,75,30.2,10,56,110,ESE,,9,,,,0,,Low,56,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459119120,KDCA,Washington/Natl,1459111920,D,56,26,2600,Cloudy,2,Falling,47,56,72,30.17,10,56,80,E,,9,,,,0,,Low,56,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459122720,KDCA,Washington/Natl,1459115520,D,55,26,2600,Cloudy,,,47,55,74,30.17,10,55,130,SE,,8,,,,0,,Low,55,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459126320,KDCA,Washington/Natl,1459119120,D,53,9,901,Light Drizzle,,,48,53,83,30.15,5,53,100,E,,8,,,,0.0,,Low,53,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459126920,KDCA,Washington/Natl,1459119720,D,53,26,2600,Cloudy,,,48,53,83,30.15,8,53,110,ESE,,7,,,,0.0,,Low,53,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459127460,KDCA,Washington/Natl,1459120260,D,53,26,2600,Cloudy,,,48,53,83,30.14,10,53,130,SE,,8,,,,0.0,,Low,53,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459127760,KDCA,Washington/Natl,1459120560,D,52,26,2600,Cloudy,,,48,52,86,30.14,10,52,130,SE,,10,,,,0.0,,Low,52,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459129020,KDCA,Washington/Natl,1459121820,N,52,9,901,Light Drizzle,,,48,52,86,30.14,5,52,90,E,,8,,,,0.0,,Low,52,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459129920,KDCA,Washington/Natl,1459122720,N,51,9,901,Light Drizzle,2,Falling Rapidly,49,51,92,30.14,6,51,100,E,,6,,,,0.0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459130160,KDCA,Washington/Natl,1459122960,N,51,26,2600,Cloudy,,,49,51,92,30.13,7,51,100,E,,7,,,,0.0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459132740,KDCA,Washington/Natl,1459125540,N,51,9,901,Light Drizzle,,,48,51,89,30.13,5,51,90,E,,8,,,,0.0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459133520,KDCA,Washington/Natl,1459126320,N,51,9,901,Light Drizzle,,,48,51,89,30.12,6,51,100,E,,7,,,,0.0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459134300,KDCA,Washington/Natl,1459127100,N,51,9,901,Light Drizzle,,,48,51,89,30.12,4,51,70,ENE,,7,,,,0.0,,Low,51,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459135020,KDCA,Washington/Natl,1459127820,N,50,9,901,Light Drizzle,,,48,50,93,30.11,5,50,70,ENE,,9,,,,0.0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459136880,KDCA,Washington/Natl,1459129680,N,50,26,2600,Cloudy,,,48,50,94,30.11,10,50,70,ENE,,5,,,,0.0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459137120,KDCA,Washington/Natl,1459129920,N,50,26,2600,Cloudy,,,48,50,93,30.1,10,50,80,E,,7,,,,0.0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459138860,KDCA,Washington/Natl,1459131660,N,50,26,2600,Cloudy,,,48,50,93,30.08,10,50,80,E,,8,,,,0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459140720,KDCA,Washington/Natl,1459133520,N,50,9,901,Light Drizzle,2,Falling Rapidly,48,50,93,30.06,7,50,80,E,,8,,,,0.0,,Low,50,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459144320,KDCA,Washington/Natl,1459137120,N,49,9,901,Light Drizzle,,,47,49,93,30.01,3,45,90,E,,9,,,,0.0,,Low,45,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459145580,KDCA,Washington/Natl,1459138380,N,49,9,901,Light Drizzle,,,47,49,93,30.0,2,45,100,E,,8,,,,0.01,,Low,45,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459146180,KDCA,Washington/Natl,1459138980,N,49,9,901,Light Drizzle,,,48,49,97,30.0,2,45,100,E,,8,,,,0.01,,Low,45,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459146780,KDCA,Washington/Natl,1459139580,N,49,9,901,Light Drizzle,,,48,49,97,29.99,3,46,90,E,,7,,,,0.01,,Low,46,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459147320,KDCA,Washington/Natl,1459140120,N,49,9,901,Light Drizzle,,,48,49,97,29.98,4,47,80,E,,5,,,,0.01,,Low,47,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459147920,KDCA,Washington/Natl,1459140720,N,49,9,901,Light Drizzle,,,48,49,97,29.97,4,47,110,ESE,,6,57,48,,0.02,,Low,47,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459151520,KDCA,Washington/Natl,1459144320,N,49,9,901,Light Drizzle,2,Falling,47,49,93,29.93,4,45,60,ENE,,8,,,,0.0,,Low,45,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459151820,KDCA,Washington/Natl,1459144620,N,49,12,1200,Rain,,,47,49,93,29.92,2,46,70,ENE,,7,,,,0.02,,Low,46,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459152420,KDCA,Washington/Natl,1459145220,N,49,11,1201,Light Rain,,,47,49,93,29.94,5,49,,CALM,,0,,,,0.04,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459154040,KDCA,Washington/Natl,1459146840,N,49,11,1201,Light Rain,,,47,49,93,29.91,6,49,70,ENE,,3,,,,0.09,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459154760,KDCA,Washington/Natl,1459147560,N,48,11,1201,Light Rain,,,46,48,93,29.9,6,48,90,E,,3,,,,0.09,,Low,48,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459155120,KDCA,Washington/Natl,1459147920,N,49,40,1202,Heavy Rain,,,47,49,93,29.9,3,49,80,E,,3,,,,0.14,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459158720,KDCA,Washington/Natl,1459151520,N,49,11,1201,Light Rain,,,47,49,93,29.86,10,49,80,E,,3,,,,0.03,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459159440,KDCA,Washington/Natl,1459152240,N,49,11,1201,Light Rain,,,47,49,93,29.85,9,49,,CALM,,0,,,,0.0,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459160220,KDCA,Washington/Natl,1459153020,N,49,11,1201,Light Rain,,,47,49,93,29.85,7,49,,CALM,,0,,,,0.0,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459160700,KDCA,Washington/Natl,1459153500,N,49,11,1201,Light Rain,,,47,49,93,29.85,7,49,,CALM,,0,,,,0.01,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459162320,KDCA,Washington/Natl,1459155120,N,49,11,1201,Light Rain,2,Falling,47,49,93,29.83,7,49,,CALM,,0,,,,0.03,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459164000,KDCA,Washington/Natl,1459156800,N,49,11,1201,Light Rain,,,47,49,93,29.82,9,49,,CALM,,0,,,,0.02,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459165380,KDCA,Washington/Natl,1459158180,N,49,11,1201,Light Rain,,,47,49,93,29.8,10,49,110,ESE,,3,,,,0.03,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459165920,KDCA,Washington/Natl,1459158720,N,49,11,1201,Light Rain,,,47,49,93,29.8,9,49,,CALM,,0,,,,0.04,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459167840,KDCA,Washington/Natl,1459160640,N,49,11,1201,Light Rain,,,47,49,93,29.78,9,49,90,E,,3,,,,0.03,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459168860,KDCA,Washington/Natl,1459161660,D,49,11,1201,Light Rain,,,47,49,93,29.77,10,49,,CALM,,0,,,,0.05,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459169520,KDCA,Washington/Natl,1459162320,D,49,11,1201,Light Rain,,,47,49,93,29.76,10,49,110,ESE,,3,,,,0.06,,Low,49,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459172040,KDCA,Washington/Natl,1459164840,D,50,11,1201,Light Rain,,,47,50,89,29.74,9,50,110,ESE,,3,,,,0.0,,Low,50,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459173120,KDCA,Washington/Natl,1459165920,D,50,11,1201,Light Rain,2,Falling,48,50,93,29.72,7,50,80,E,,3,,,0.34,0.02,,Low,50,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459176720,KDCA,Washington/Natl,1459169520,D,51,26,2600,Cloudy,,,48,51,89,29.73,10,51,280,W,,5,,,,0.0,,Low,51,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459177620,KDCA,Washington/Natl,1459170420,D,51,26,2600,Cloudy,,,48,51,89,29.72,10,51,,VAR,,5,,,,0,,Low,51,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459180320,KDCA,Washington/Natl,1459173120,D,53,26,2600,Cloudy,,,50,53,89,29.68,9,53,,CALM,,0,,,,0,,Low,53,1,,,,,OVC,,,,,,,,,
KDCA,observation,1459183920,KDCA,Washington/Natl,1459176720,D,57,26,2600,Cloudy,2,Falling Rapidly,52,57,83,29.68,10,57,240,WSW,,6,,,,0,,Low,57,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459184520,KDCA,Washington/Natl,1459177320,D,58,26,2600,Cloudy,,,53,58,84,29.68,10,58,240,WSW,,9,,,,0,,Low,58,2,,,,,OVC,,,,,,,,,
KDCA,observation,1459185720,KDCA,Washington/Natl,1459178520,D,60,30,3000,Partly Cloudy,,,54,60,80,29.68,10,60,250,WSW,,10,,,,0,,Moderate,60,4,,,,,SCT,,,,,,,,,
KDCA,observation,1459187520,KDCA,Washington/Natl,1459180320,D,63,34,3400,Fair,,,53,63,70,29.68,10,63,280,W,,13,,,,0,,Moderate,63,5,,,,,FEW,,,,,,,,,
KDCA,observation,1459191120,KDCA,Washington/Natl,1459183920,D,66,30,3000,Partly Cloudy,,,51,66,59,29.67,10,66,260,W,,9,,,,0,,Moderate,66,5,,,,,SCT,,,,,,,,,
KDCA,observation,1459194720,KDCA,Washington/Natl,1459187520,D,70,34,3490,Fair / Windy,0,Steady,40,70,33,29.67,10,70,290,WNW,33,25,,,,0,,High,70,6,,,,,FEW,,,,,,,,,
KDCA,observation,1459198320,KDCA,Washington/Natl,1459191120,D,69,34,3490,Fair / Windy,,,32,69,25,29.69,10,69,280,W,43,23,,,,0,,Moderate,69,5,,,,,FEW,,,,,,,,,
KDCA,observation,1459201920,KDCA,Washington/Natl,1459194720,D,66,34,3490,Fair / Windy,,,37,66,34,29.72,10,66,310,NW,39,29,,,,0,,Moderate,66,3,,,,,FEW,,,,,,,,,
KDCA,observation,1459205520,KDCA,Washington/Natl,1459198320,D,63,34,3490,Fair / Windy,1,Rising Rapidly,35,63,35,29.75,10,63,310,NW,38,26,,,,0,,Low,63,2,,,,,FEW,,,,,,,,,
KDCA,observation,1459209120,KDCA,Washington/Natl,1459201920,D,62,30,3090,Partly Cloudy / Windy,,,35,62,37,29.77,10,62,290,WNW,35,24,,,,0,,Low,62,1,,,,,SCT,,,,,,,,,
KDCA,observation,1459212720,KDCA,Washington/Natl,1459205520,D,60,28,2800,Mostly Cloudy,,,35,60,39,29.81,10,60,300,WNW,35,16,,,,0,,Low,60,1,,,,,BKN,,,,,,,,,
KDCA,observation,1459216320,KDCA,Washington/Natl,1459209120,N,58,26,2600,Cloudy,1,Rising Rapidly,35,58,42,29.84,10,58,300,WNW,33,20,,,,0,,Low,58,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459219920,KDCA,Washington/Natl,1459212720,N,58,26,2690,Cloudy / Windy,,,35,58,42,29.86,10,58,290,WNW,35,25,,,,0,,Low,58,0,,,,,OVC,,,,,,,,,
KDCA,observation,1459223520,KDCA,Washington/Natl,1459216320,N,57,27,2700,Mostly Cloudy,,,35,57,44,29.89,10,57,300,WNW,29,17,,,,0,,Low,57,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459227120,KDCA,Washington/Natl,1459219920,N,56,27,2700,Mostly Cloudy,1,Rising,35,56,45,29.9,10,56,290,WNW,25,18,,,,0,,Low,56,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459230720,KDCA,Washington/Natl,1459223520,N,56,27,2700,Mostly Cloudy,,,35,56,45,29.92,10,56,310,NW,22,17,,,,0,,Low,56,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459234320,KDCA,Washington/Natl,1459227120,N,55,27,2700,Mostly Cloudy,,,35,55,47,29.94,10,55,320,NW,,16,70,49,,0,,Low,55,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459237920,KDCA,Washington/Natl,1459230720,N,51,27,2790,Mostly Cloudy / Windy,1,Rising Rapidly,36,51,56,29.96,10,51,340,NNW,,21,,,,0,,Low,51,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459241520,KDCA,Washington/Natl,1459234320,N,50,33,3300,Fair,,,33,50,52,29.98,10,50,330,NNW,22,14,,,,0,,Low,50,0,,,,,FEW,,,,,,,,,
KDCA,observation,1459245120,KDCA,Washington/Natl,1459237920,N,49,27,2700,Mostly Cloudy,,,32,49,52,29.99,10,43,330,NNW,24,17,,,,0,,Low,43,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459248720,KDCA,Washington/Natl,1459241520,N,49,27,2700,Mostly Cloudy,1,Rising,30,49,48,30.0,10,44,320,NW,18,13,,,,0,,Low,44,0,,,,,BKN,,,,,,,,,
KDCA,observation,1459252320,KDCA,Washington/Natl,1459245120,N,49,29,2900,Partly Cloudy,,,30,49,48,30.03,10,44,310,NW,,13,,,,0,,Low,44,0,,,,,SCT,,,,,,,,,
KDCA,observation,1459255920,KDCA,Washington/Natl,1459248720,D,48,34,3400,Fair,,,30,48,50,30.06,10,42,320,NW,,15,,,,0,,Low,42,0,,,,,FEW,,,,,,,,,
KDCA,observation,1459259520,KDCA,Washington/Natl,1459252320,D,48,34,3400,Fair,1,Rising Rapidly,31,48,52,30.09,10,42,330,NNW,,15,,,,0,,Low,42,1,,,,,FEW,,,,,,,,,
KDCA,observation,1459263120,KDCA,Washington/Natl,1459255920,D,50,34,3400,Fair,,,30,50,46,30.1,10,50,320,NW,28,17,,,,0,,Low,50,1,,,,,FEW,,,,,,,,,
KDCA,observation,1459266720,KDCA,Washington/Natl,1459259520,D,51,34,3490,Fair / Windy,,,30,51,44,30.11,10,51,330,NNW,32,25,,,,0,,Low,51,2,,,,,FEW,,,,,,,,,
KDCA,observation,1459270320,KDCA,Washington/Natl,1459263120,D,54,34,3400,Fair,1,Rising,30,54,40,30.12,10,54,330,NNW,25,16,,,,0,,Moderate,54,4,,,,,FEW,,,,,,,,,
KDCA,observation,1459273920,KDCA,Washington/Natl,1459266720,D,55,34,3400,Fair,,,29,55,37,30.12,10,55,320,NW,29,20,,,,0,,Moderate,55,5,,,,,FEW,,,,,,,,,
KDCA,observation,1459277520,KDCA,Washington/Natl,1459270320,D,56,34,3490,Fair / Windy,,,26,56,32,30.11,10,56,300,WNW,31,21,,,,0,,High,56,6,,,,,FEW,,,,,,,,,
KDCA,observation,1459281120,KDCA,Washington/Natl,1459273920,D,57,34,3400,Fair,2,Falling Rapidly,28,57,33,30.11,10,57,300,WNW,29,16,,,,0,,High,57,6,,,,,FEW,,,,,,,,,
KDCA,observation,1459284720,KDCA,Washington/Natl,1459277520,D,59,34,3490,Fair / Windy,,,27,59,29,30.1,10,59,310,NW,30,21,,,,0,,High,59,6,,,,,CLR,,,,,,,,,
KDCA,observation,1459288320,KDCA,Washington/Natl,1459281120,D,59,34,3400,Fair,,,26,59,28,30.09,10,59,300,WNW,26,16,,,,0,,Moderate,59,4,,,,,CLR,,,,,,,,,
KDCA,observation,1459291920,KDCA,Washington/Natl,1459284720,D,60,34,3400,Fair,2,Falling,26,60,27,30.08,10,60,330,NNW,26,14,,,,0,,Low,60,2,,,,,CLR,,,,,,,,,
KDCA,observation,1459295520,KDCA,Washington/Natl,1459288320,D,59,34,3400,Fair,,,24,59,26,30.11,10,59,340,NNW,26,20,,,,0,,Low,59,1,,,,,CLR,,,,,,,,,
KDCA,observation,1459299120,KDCA,Washington/Natl,1459291920,D,58,34,3400,Fair,,,24,58,27,30.13,10,58,310,NW,25,16,,,,0,,Low,58,1,,,,,CLR,,,,,,,,,
KDCA,observation,1459302720,KDCA,Washington/Natl,1459295520,N,56,33,3300,Fair,1,Rising Rapidly,24,56,29,30.16,10,56,320,NW,,10,,,,0,,Low,56,0,,,,,CLR,,,,,,,,,
KDCA,observation,1459306320,KDCA,Washington/Natl,1459299120,N,55,33,3300,Fair,,,23,55,29,30.19,10,55,310,NW,,10,,,,0,,Low,55,0,,,,,CLR,,,,,,,,,
KDCA,observation,1459309920,KDCA,Washington/Natl,1459302720,N,54,33,3300,Fair,,,24,54,31,30.22,10,54,320,NW,,9,,,,0,,Low,54,0,,,,,CLR,,,,,,,,,
KDCA,observation,1459313520,KDCA,Washington/Natl,1459306320,N,53,33,3300,Fair,1,Rising,24,53,32,30.23,10,53,320,NW,,10,,,,0,,Low,53,0,,,,,FEW,,,,,,,,,
KDCA,observation,1459317120,KDCA,Washington/Natl,1459309920,N,47,33,3300,Fair,,,29,47,50,30.24,10,43,350,N,,8,,,,0,,Low,43,0,,,,,CLR,,,,,,,,,
